reservation_id,customer_id,theatre_id,movie_id,payment_id,booking_time_id,show_time_id,theatre_screen,seat_type,seats_booked,ticket_unit_price,base_amount,convenience_fee,tax_amount,discount_amount,quoted_total_amount,realized_total_amount,reservation_status,payment_status,booking_channel,promo_code
641,500,16,26,12,202501021630,202501272300,2,Premium,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,FIRST100
642,76,25,12,20,202505120900,202506102100,7,Recliner,3,765,2295,78.85,400.29,150.0,2624.14,2624.14,Confirmed,Success,Android,FIRST100
643,153,12,47,18,202508021430,202508051730,3,Regular,3,220,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,iOS,
644,161,7,55,18,202408212130,202409192330,2,Regular,2,230,460,23.8,87.08,0.0,570.88,570.88,Confirmed,Success,Web,WELCOME50
645,482,7,46,10,202508022000,202508111930,5,Premium,6,370,2220,76.6,413.39,0.0,2709.99,2709.99,Confirmed,Success,Web,
646,30,6,43,12,202408132330,202409021730,4,Recliner,3,655,1965,68.95,339.11,150.0,2223.06,2223.06,Confirmed,Success,Web,
647,11,16,22,18,202503041730,202503061630,2,Premium,1,330,330,19.9,62.98,0.0,412.88,0.0,Cancelled,Refunded,iOS,FESTIVE150
648,112,8,3,14,202506241530,202506262000,2,Recliner,1,795,795,33.85,134.88,79.5,884.23,884.23,Confirmed,Success,Android,WEEKEND25
649,349,22,24,8,202410201200,202410221130,2,Regular,1,160,160,14.8,28.58,16.0,187.38,187.38,Confirmed,Success,Web,WEEKEND25
650,210,4,54,19,202505121030,202505161400,9,Premium,2,370,740,32.2,125.68,74.0,823.88,823.88,Confirmed,Success,Android,WEEKEND25
651,173,14,32,7,202409201730,202410021830,6,Regular,4,500,2000,70.0,372.6,0.0,2442.6,0.0,Cancelled,Refunded,Web,
652,407,19,50,20,202503072030,202504050900,1,Regular,4,185,740,32.2,125.68,74.0,823.88,0.0,Cancelled,Refunded,Web,
653,448,9,20,20,202504271800,202505271700,8,Regular,5,220,1100,43.0,205.74,0.0,1348.74,1348.74,Confirmed,Success,Web,
654,14,19,18,1,202405081930,202405291900,6,Regular,2,230,460,23.8,78.8,46.0,516.6,0.0,Confirmed,Failed,Web,
655,60,15,53,9,202507191500,202507262230,4,Regular,3,470,1410,52.3,237.83,141.0,1559.13,1559.13,Confirmed,Success,iOS,
656,251,24,13,13,202502082000,202503041630,3,Regular,3,390,1170,45.1,218.72,0.0,1433.82,1433.82,Confirmed,Success,iOS,MOVIE10
657,22,24,4,5,202506291200,202507031000,3,Regular,2,355,710,31.3,133.43,0.0,874.73,874.73,Confirmed,Success,Web,MOVIE10
658,92,23,60,5,202507221530,202507261230,2,Regular,5,380,1900,67.0,327.06,150.0,2144.06,2144.06,Confirmed,Success,iOS,
659,305,7,48,18,202410251700,202411040900,2,Regular,4,230,920,37.6,155.81,92.0,1021.41,0.0,Cancelled,Refunded,Web,
660,187,19,7,2,202506041330,202506051300,4,IMAX,3,335,1005,40.15,188.13,0.0,1233.28,0.0,Confirmed,Failed,Web,
661,88,12,35,16,202507272100,202508041330,2,Premium,1,260,260,17.8,50.0,0.0,327.8,327.8,Confirmed,Success,Web,MOVIE10
662,393,10,33,10,202506201730,202507121030,4,Regular,1,165,165,14.95,32.39,0.0,212.34,212.34,Confirmed,Success,Web,FIRST100
663,167,5,27,19,202410302330,202410311800,3,Regular,4,210,840,35.2,157.54,0.0,1032.74,1032.74,Confirmed,Success,iOS,
664,383,8,33,5,202505042230,202505182230,11,Regular,1,500,500,25.0,94.5,0.0,619.5,0.0,Cancelled,Refunded,Web,
665,48,14,45,14,202502251400,202503261500,5,Premium,4,570,2280,78.4,397.51,150.0,2605.91,2605.91,Confirmed,Success,Android,
666,79,3,14,19,202506191800,202507032300,4,Regular,5,255,1275,48.25,238.19,0.0,1561.44,1561.44,Confirmed,Success,Android,
667,464,25,3,18,202409040930,202410032100,3,Regular,4,480,1920,67.6,330.77,150.0,2168.37,2168.37,Confirmed,Success,Web,
668,334,22,43,9,202410021530,202410061630,4,Premium,2,230,460,23.8,87.08,0.0,570.88,570.88,Confirmed,Success,Web,WELCOME50
669,38,15,46,8,202506151030,202506151930,4,Premium,4,615,2460,83.8,457.88,0.0,3001.68,3001.68,Confirmed,Success,Android,
670,492,22,20,9,202504061730,202504161300,5,Regular,2,160,320,19.6,61.13,0.0,400.73,400.73,Confirmed,Success,Web,FIRST100
671,17,12,60,1,202507111900,202507181830,1,IMAX,6,450,2700,91.0,502.38,0.0,3293.38,3293.38,Confirmed,Success,Web,
672,76,11,48,7,202505212130,202506062200,4,Premium,2,455,910,37.3,170.51,0.0,1117.81,1117.81,Confirmed,Success,iOS,FESTIVE150
673,330,20,50,11,202506302300,202507011630,2,Premium,4,390,1560,56.8,264.02,150.0,1730.82,1730.82,Confirmed,Success,Android,WELCOME50
674,495,12,47,18,202507192000,202507251800,1,Regular,6,250,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Web,
675,482,17,39,20,202501021200,202501171830,6,Regular,6,380,2280,78.4,424.51,0.0,2782.91,0.0,Cancelled,Refunded,Web,
676,261,10,7,6,202507051200,202507160930,5,Regular,2,165,330,19.9,62.98,0.0,412.88,412.88,Confirmed,Success,Android,MOVIE10
677,83,15,41,12,202505242200,202506202200,7,Regular,3,470,1410,52.3,263.21,0.0,1725.51,1725.51,Confirmed,Success,iOS,
678,109,23,38,19,202503121000,202503161400,2,Regular,1,415,415,22.45,78.74,0.0,516.19,0.0,Cancelled,Failed,Android,
679,404,15,28,9,202507232230,202507291230,3,Regular,3,375,1125,43.75,190.12,112.5,1246.37,1246.37,Confirmed,Success,Web,
680,318,12,17,17,202412201600,202412312230,4,Regular,3,250,750,32.5,127.35,75.0,834.85,834.85,Confirmed,Success,Web,FESTIVE150
681,156,5,15,6,202503221600,202504101730,2,Regular,1,185,185,15.55,36.1,0.0,236.65,236.65,Confirmed,Success,Android,WEEKEND25
682,270,13,41,16,202507062330,202507102230,3,Regular,1,240,240,17.2,41.98,24.0,275.18,275.18,Confirmed,Success,Web,
683,450,6,36,7,202506141730,202506292330,4,Premium,3,485,1455,53.65,271.56,0.0,1780.21,1780.21,Confirmed,Success,Web,FIRST100
684,94,15,19,1,202504022030,202504121030,1,Recliner,3,605,1815,64.45,338.3,0.0,2217.75,0.0,Cancelled,Refunded,Web,
685,18,19,59,18,202508181000,202508182130,2,Premium,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Web,
686,158,23,28,1,202507170930,202508101800,9,Regular,2,475,950,38.5,177.93,0.0,1166.43,1166.43,Confirmed,Success,Android,
687,154,3,52,18,202505021300,202505301900,7,Regular,5,320,1600,58.0,298.44,0.0,1956.44,0.0,Confirmed,Refunded,Web,
688,317,20,11,8,202406201630,202407102200,2,Regular,6,340,2040,71.2,380.02,0.0,2491.22,2491.22,Confirmed,Success,Android,
689,82,18,54,4,202505291400,202506022300,3,Regular,4,265,1060,41.8,198.32,0.0,1300.12,1300.12,Confirmed,Success,Android,
690,358,25,15,12,202507101930,202508022130,3,Regular,4,480,1920,67.6,357.77,0.0,2345.37,2345.37,Confirmed,Success,iOS,WELCOME50
691,474,2,25,12,202502181400,202502211330,6,Regular,5,200,1000,40.0,187.2,0.0,1227.2,0.0,Cancelled,Refunded,Web,
692,58,3,23,20,202508091600,202508112330,3,Regular,3,255,765,32.95,143.63,0.0,941.58,941.58,Confirmed,Success,Web,
693,193,4,37,10,202503301630,202504251830,6,Regular,5,325,1625,58.75,303.07,0.0,1986.82,1986.82,Confirmed,Success,iOS,
694,368,12,39,19,202506141900,202506161600,4,Recliner,5,350,1750,62.5,326.25,0.0,2138.75,2138.75,Confirmed,Success,Web,
695,66,8,41,19,202507021600,202507231700,1,Regular,6,440,2640,89.2,491.26,0.0,3220.46,3220.46,Confirmed,Success,Android,
696,434,10,13,19,202502051030,202502072200,3,Regular,3,205,615,28.45,115.82,0.0,759.27,759.27,Confirmed,Success,Android,FESTIVE150
697,409,2,18,19,202411091230,202412041530,1,Regular,6,220,1320,49.6,222.77,132.0,1460.37,1460.37,Confirmed,Success,Web,
698,434,5,59,20,202507111700,202508011500,9,Regular,3,185,555,26.65,104.7,0.0,686.35,686.35,Confirmed,Success,Android,
699,64,18,45,15,202508051030,202508091430,1,Regular,1,295,295,18.85,51.18,29.5,335.53,0.0,Confirmed,Refunded,iOS,
700,83,14,59,8,202506300900,202507072000,2,Regular,5,500,2500,85.0,465.3,0.0,3050.3,3050.3,Confirmed,Success,Web,
701,96,7,40,1,202409061930,202410051100,5,Regular,4,230,920,37.6,172.37,0.0,1129.97,1129.97,Confirmed,Success,Web,FIRST100
702,271,9,29,6,202404141800,202405101230,2,Recliner,3,325,975,39.25,182.56,0.0,1196.81,1196.81,Confirmed,Success,Web,WEEKEND25
703,422,18,9,10,202507201330,202507212100,1,Recliner,1,530,530,25.9,100.06,0.0,655.96,655.96,Confirmed,Success,iOS,
704,489,10,31,13,202507301730,202508182200,5,Regular,3,205,615,28.45,115.82,0.0,759.27,0.0,Cancelled,Success,Web,WEEKEND25
705,454,18,44,13,202502050900,202502072230,9,Regular,4,330,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,Android,
706,489,17,14,4,202507122230,202507281300,4,Regular,4,305,1220,46.6,227.99,0.0,1494.59,1494.59,Confirmed,Success,Web,
707,215,4,52,18,202412052200,202412312200,4,Recliner,6,520,3120,103.6,580.25,0.0,3803.85,3803.85,Confirmed,Success,Web,MOVIE10
708,234,11,47,11,202507091000,202507092100,2,Recliner,4,560,2240,77.2,390.1,150.0,2557.3,2557.3,Confirmed,Success,Android,WELCOME50
709,376,12,4,1,202408121030,202408162030,1,Regular,5,250,1250,47.5,233.55,0.0,1531.05,1531.05,Confirmed,Success,Android,
710,348,22,27,10,202410101030,202411011900,3,Regular,1,200,200,16.0,38.88,0.0,254.88,254.88,Confirmed,Success,Android,
711,191,5,32,13,202410222030,202411202230,5,Premium,1,270,270,18.1,51.86,0.0,339.96,339.96,Confirmed,Success,Web,MOVIE10
712,220,18,13,10,202410202330,202411061800,1,Regular,1,330,330,19.9,62.98,0.0,412.88,412.88,Confirmed,Success,iOS,
713,149,7,16,19,202507221300,202508141630,3,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Web,FIRST100
714,430,16,40,13,202410161030,202410211430,3,Recliner,4,405,1620,58.6,275.15,150.0,1803.75,0.0,Confirmed,Refunded,Web,
715,423,5,24,1,202412021100,202412202030,5,Premium,2,270,540,26.2,92.2,54.0,604.4,604.4,Confirmed,Success,Android,
716,62,12,38,13,202407051630,202407091700,2,Regular,2,220,440,23.2,83.38,0.0,546.58,546.58,Confirmed,Success,Web,
717,244,1,11,16,202408301430,202409211800,4,Premium,2,245,490,24.7,92.65,0.0,607.35,607.35,Confirmed,Success,Web,
718,3,11,33,3,202508131100,202508182000,4,Regular,2,350,700,31.0,131.58,0.0,862.58,862.58,Confirmed,Success,Web,
719,48,22,11,8,202407260900,202408012200,3,Premium,2,260,520,25.6,88.85,52.0,582.45,0.0,Cancelled,Failed,Web,
720,288,25,45,8,202502141400,202502171330,1,Regular,2,380,760,32.8,129.02,76.0,845.82,0.0,Confirmed,Failed,Web,
721,376,5,2,7,202506161130,202507132100,5,Recliner,3,330,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Web,
722,485,5,56,20,202505072300,202505182330,9,Regular,4,165,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,iOS,
723,489,5,23,1,202501161430,202501192130,8,Premium,6,270,1620,58.6,302.15,0.0,1980.75,1980.75,Confirmed,Success,Web,
724,84,23,35,16,202506281300,202507221600,6,IMAX,3,750,2250,77.5,418.95,0.0,2746.45,2746.45,Confirmed,Success,Web,MOVIE10
725,68,7,35,4,202507071930,202507101130,3,Premium,2,295,590,27.7,111.19,0.0,728.89,728.89,Confirmed,Success,Web,
726,465,8,28,18,202507161800,202508042100,11,IMAX,2,895,1790,63.7,333.67,0.0,2187.37,2187.37,Confirmed,Success,iOS,
727,112,11,36,14,202403191730,202404112000,1,Recliner,6,560,3360,110.8,624.74,0.0,4095.54,4095.54,Confirmed,Success,Android,
728,37,1,47,4,202508011830,202508201100,1,Premium,6,195,1170,45.1,197.66,117.0,1295.76,0.0,Confirmed,Failed,Web,
729,261,17,46,16,202410011900,202410051000,3,IMAX,5,545,2725,91.75,507.01,0.0,3323.76,3323.76,Confirmed,Success,Web,
730,309,7,6,4,202501082130,202501112200,2,Regular,2,285,570,27.1,107.48,0.0,704.58,704.58,Confirmed,Success,Android,
731,233,25,45,2,202412031100,202412272230,3,Regular,3,480,1440,53.2,268.78,0.0,1761.98,1761.98,Confirmed,Success,Android,
732,150,5,49,9,202506061830,202506172000,9,Regular,3,210,630,28.9,118.6,0.0,777.5,777.5,Confirmed,Success,iOS,
733,441,4,52,16,202502131400,202502141130,7,Regular,5,260,1300,49.0,242.82,0.0,1591.82,1591.82,Confirmed,Success,Android,
734,484,14,23,20,202505272030,202506071930,6,Recliner,3,800,2400,82.0,446.76,0.0,2928.76,2928.76,Confirmed,Success,iOS,
735,311,12,5,12,202504121230,202504211530,4,IMAX,3,395,1185,45.55,221.5,0.0,1452.05,1452.05,Confirmed,Success,iOS,
736,183,22,5,3,202504281030,202505262300,7,Regular,2,160,320,19.6,55.37,32.0,362.97,362.97,Confirmed,Success,Android,
737,441,7,1,1,202507191130,202507281530,1,Regular,5,250,1250,47.5,233.55,0.0,1531.05,1531.05,Confirmed,Success,Web,
738,314,9,24,20,202409231800,202410101400,7,Premium,5,290,1450,53.5,270.63,0.0,1774.13,1774.13,Confirmed,Success,Web,WEEKEND25
739,341,12,37,14,202503140900,202503222300,4,Regular,1,200,200,16.0,35.28,20.0,231.28,231.28,Confirmed,Success,Android,
740,25,16,27,5,202409210900,202409261400,3,Regular,4,255,1020,40.6,190.91,0.0,1251.51,1251.51,Confirmed,Success,Web,FESTIVE150
741,499,5,3,10,202501181500,202501251630,5,Premium,6,235,1410,52.3,263.21,0.0,1725.51,0.0,Confirmed,Failed,iOS,
742,364,4,38,13,202507152200,202508121530,8,IMAX,1,515,515,25.45,88.01,51.5,576.96,576.96,Confirmed,Success,Web,
743,476,21,2,20,202504261400,202505071700,9,Premium,2,390,780,33.4,132.37,78.0,867.77,867.77,Confirmed,Success,Web,WELCOME50
744,20,14,8,15,202506131130,202506151500,2,IMAX,3,790,2370,81.1,414.2,150.0,2715.3,2715.3,Confirmed,Success,Web,
745,257,2,27,14,202405131430,202405202000,6,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Android,
746,430,9,60,6,202412151630,202501041130,8,Regular,3,200,600,28.0,113.04,0.0,741.04,741.04,Confirmed,Success,Web,WELCOME50
747,111,8,38,20,202407071630,202407092130,11,Regular,2,500,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Web,
748,443,12,44,4,202411171930,202412011430,4,Regular,5,220,1100,43.0,185.94,110.0,1218.94,0.0,Cancelled,Refunded,Web,
749,340,10,31,17,202506111200,202507041500,1,Premium,6,235,1410,52.3,263.21,0.0,1725.51,1725.51,Confirmed,Success,Web,MOVIE10
750,297,14,7,11,202508151600,202508201300,4,Recliner,5,640,3200,106.0,595.08,0.0,3901.08,3901.08,Confirmed,Success,Android,FESTIVE150
751,276,14,54,11,202502151600,202502152030,6,Regular,4,500,2000,70.0,345.6,150.0,2265.6,0.0,Confirmed,Failed,iOS,
752,275,13,10,3,202507222030,202508151000,1,Regular,4,195,780,33.4,146.41,0.0,959.81,959.81,Confirmed,Success,Web,
753,297,8,29,18,202504120930,202504121800,11,Regular,6,500,3000,100.0,558.0,0.0,3658.0,3658.0,Confirmed,Success,Web,FESTIVE150
754,138,3,52,20,202505221330,202505262000,8,Premium,1,415,415,22.45,71.27,41.5,467.22,467.22,Confirmed,Success,Android,
755,135,23,25,13,202502172200,202503080930,8,Regular,2,380,760,32.8,129.02,76.0,845.82,845.82,Confirmed,Success,Android,MOVIE10
756,355,23,34,18,202402262130,202403121800,2,Regular,2,475,950,38.5,177.93,0.0,1166.43,1166.43,Confirmed,Success,Android,
757,155,2,59,20,202508151800,202508162200,6,Premium,2,330,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,Web,
758,84,7,48,14,202505241730,202506020900,2,Regular,2,230,460,23.8,87.08,0.0,570.88,0.0,Confirmed,Failed,Web,
759,272,3,2,13,202507072100,202507132100,4,Premium,1,415,415,22.45,78.74,0.0,516.19,516.19,Confirmed,Success,Android,
760,61,22,50,18,202409242030,202410111930,6,Recliner,2,320,640,29.2,120.46,0.0,789.66,789.66,Confirmed,Success,Android,
761,187,13,14,13,202504261300,202504290930,8,Regular,6,195,1170,45.1,218.72,0.0,1433.82,1433.82,Confirmed,Success,iOS,
762,227,23,47,11,202505310930,202506251500,8,Regular,6,415,2490,84.7,463.45,0.0,3038.15,0.0,Cancelled,Refunded,Web,
763,404,22,16,18,202507241430,202507241500,2,Recliner,6,285,1710,61.3,291.83,150.0,1913.13,1913.13,Confirmed,Success,Web,MOVIE10
764,129,25,48,6,202407061130,202407091300,7,Regular,1,380,380,21.4,65.41,38.0,428.81,428.81,Confirmed,Success,Web,
765,295,14,13,14,202407211400,202408151800,1,Regular,2,500,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Android,
766,138,20,19,12,202507051700,202507241530,4,Regular,6,300,1800,64.0,335.52,0.0,2199.52,2199.52,Confirmed,Success,iOS,
767,79,23,56,8,202506231430,202506271030,3,Regular,6,380,2280,78.4,424.51,0.0,2782.91,2782.91,Confirmed,Success,Web,
768,340,17,12,11,202504211000,202505112130,9,Regular,6,380,2280,78.4,424.51,0.0,2782.91,0.0,Cancelled,Success,Web,
769,33,1,3,2,202502091200,202503011800,9,Regular,4,190,760,32.8,142.7,0.0,935.5,935.5,Confirmed,Success,iOS,
770,221,2,24,5,202505292130,202506211200,1,Regular,2,200,400,22.0,75.96,0.0,497.96,497.96,Confirmed,Success,Android,
771,263,20,4,3,202503130930,202503272130,1,IMAX,2,615,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,Android,WEEKEND25
772,56,13,25,18,202508092130,202508211800,7,Recliner,5,390,1950,68.5,363.33,0.0,2381.83,2381.83,Confirmed,Success,Web,
773,116,5,2,4,202508021100,202508031830,9,Premium,5,270,1350,50.5,252.09,0.0,1652.59,1652.59,Confirmed,Success,Android,
774,422,4,10,3,202507281030,202508151100,6,Regular,3,260,780,33.4,146.41,0.0,959.81,959.81,Confirmed,Success,Android,
775,102,3,3,13,202401220930,202402101730,4,Regular,5,280,1400,52.0,261.36,0.0,1713.36,1713.36,Confirmed,Success,iOS,FIRST100
776,424,24,5,4,202409172200,202409282000,2,Regular,4,440,1760,62.8,328.1,0.0,2150.9,2150.9,Confirmed,Success,iOS,
777,4,15,21,20,202506160900,202506232300,7,Premium,1,490,490,24.7,83.83,49.0,549.53,0.0,Confirmed,Failed,iOS,
778,266,2,47,7,202505042300,202505251900,3,Regular,4,250,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Web,
779,153,23,21,5,202507262300,202508082000,6,Regular,1,475,475,24.25,89.86,0.0,589.11,589.11,Confirmed,Success,Android,
780,239,2,26,3,202501041000,202501211100,5,Regular,1,200,200,16.0,35.28,20.0,231.28,231.28,Confirmed,Success,iOS,
781,50,15,55,5,202501082300,202501282000,6,Regular,3,470,1410,52.3,263.21,0.0,1725.51,1725.51,Confirmed,Success,Android,
782,182,7,48,4,202506181430,202506241130,2,Regular,6,230,1380,51.4,257.65,0.0,1689.05,1689.05,Confirmed,Success,Web,
783,55,14,52,7,202412162300,202412272130,3,Recliner,4,800,3200,106.0,595.08,0.0,3901.08,0.0,Confirmed,Failed,Web,
784,250,8,37,20,202408091200,202408241800,8,Regular,1,500,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Web,
785,319,12,45,2,202412241730,202412251330,1,Regular,6,200,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,iOS,WEEKEND25
786,235,4,37,2,202503270900,202504021900,9,IMAX,4,585,2340,80.2,435.64,0.0,2855.84,2855.84,Confirmed,Success,Android,FESTIVE150
787,189,10,1,14,202506271330,202507130930,2,Regular,2,165,330,19.9,62.98,0.0,412.88,0.0,Cancelled,Refunded,iOS,
788,218,4,60,9,202508052000,202508071900,1,Regular,5,325,1625,58.75,303.07,0.0,1986.82,0.0,Cancelled,Failed,Android,FESTIVE150
789,331,8,58,10,202506131630,202506182230,7,Regular,3,500,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,
790,15,7,16,9,202508042330,202508161800,3,Premium,4,370,1480,54.4,276.19,0.0,1810.59,1810.59,Confirmed,Success,Web,
791,302,19,21,4,202506291300,202507061230,3,Premium,6,240,1440,53.2,268.78,0.0,1761.98,1761.98,Confirmed,Success,Web,
792,271,25,58,4,202503232330,202504222230,6,Regular,5,480,2400,82.0,446.76,0.0,2928.76,2928.76,Confirmed,Success,Web,
793,105,2,44,2,202507101730,202507102000,5,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,Android,FESTIVE150
794,489,17,34,14,202406031900,202406071900,4,Recliner,1,610,610,28.3,114.89,0.0,753.19,753.19,Confirmed,Success,Web,FIRST100
795,192,3,16,19,202507212100,202508111400,2,Premium,4,365,1460,53.8,272.48,0.0,1786.28,1786.28,Confirmed,Success,Android,
796,228,1,26,16,202506191200,202507112130,8,IMAX,2,340,680,30.4,127.87,0.0,838.27,838.27,Confirmed,Success,iOS,WELCOME50
797,105,22,48,5,202505062130,202505112130,5,Premium,2,260,520,25.6,88.85,52.0,582.45,0.0,Cancelled,Refunded,Web,
798,56,3,52,9,202409232100,202410221130,2,Premium,2,335,670,30.1,126.02,0.0,826.12,826.12,Confirmed,Success,iOS,FESTIVE150
799,65,24,41,5,202503031900,202503202000,3,Regular,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,Android,FIRST100
800,339,23,7,14,202503021500,202503031530,5,Recliner,4,665,2660,89.8,467.96,150.0,3067.76,3067.76,Confirmed,Success,Android,
801,401,13,46,20,202501011300,202501101800,2,Premium,4,315,1260,47.8,235.4,0.0,1543.2,1543.2,Confirmed,Success,Android,WEEKEND25
802,119,12,24,12,202411091800,202411262100,1,Premium,1,325,325,19.75,62.05,0.0,406.8,406.8,Confirmed,Success,Web,
803,270,21,49,13,202502111330,202502191000,3,Premium,3,355,1065,41.95,199.25,0.0,1306.2,1306.2,Confirmed,Success,Web,
804,58,11,11,5,202501181430,202501312230,3,IMAX,2,630,1260,47.8,235.4,0.0,1543.2,0.0,Cancelled,Refunded,Web,
805,35,25,21,1,202507102330,202507171700,5,Premium,5,545,2725,91.75,507.01,0.0,3323.76,0.0,Cancelled,Success,Web,FESTIVE150
806,330,17,9,11,202501181300,202502132130,8,Premium,6,495,2970,99.1,552.44,0.0,3621.54,0.0,Confirmed,Failed,Android,MOVIE10
807,53,12,55,20,202407312230,202408011530,4,Regular,2,220,440,23.2,83.38,0.0,546.58,0.0,Cancelled,Refunded,iOS,
808,104,25,19,14,202503231100,202503310900,8,Recliner,3,610,1830,64.9,341.08,0.0,2235.98,0.0,Cancelled,Success,iOS,FIRST100
809,64,24,30,9,202410211630,202411101730,2,Regular,2,390,780,33.4,146.41,0.0,959.81,959.81,Confirmed,Success,Web,
810,113,25,53,18,202412131700,202412312000,7,Regular,6,480,2880,96.4,535.75,0.0,3512.15,3512.15,Confirmed,Success,Android,WELCOME50
811,120,6,27,4,202407060930,202407102030,3,Regular,4,465,1860,65.8,346.64,0.0,2272.44,2272.44,Confirmed,Success,Android,FIRST100
812,143,10,25,20,202503182200,202504080900,5,Recliner,3,265,795,33.85,149.19,0.0,978.04,0.0,Confirmed,Failed,Web,WEEKEND25
813,188,19,9,2,202505081500,202506011500,4,Premium,4,265,1060,41.8,179.24,106.0,1175.04,1175.04,Confirmed,Success,Android,MOVIE10
814,122,2,51,7,202412092000,202501041930,3,Recliner,4,405,1620,58.6,302.15,0.0,1980.75,1980.75,Confirmed,Success,Web,MOVIE10
815,251,19,24,14,202503251700,202503262300,1,Regular,3,185,555,26.65,104.7,0.0,686.35,686.35,Confirmed,Success,Web,MOVIE10
816,139,25,27,10,202407232300,202408091830,3,Regular,5,480,2400,82.0,419.76,150.0,2751.76,0.0,Cancelled,Refunded,Web,WELCOME50
